accelerationX,accelerationY,accelerationZ,accelerationIncludingGravityX,accelerationIncludingGravityY,accelerationIncludingGravityZ,rotationRateA,rotationRateB,rotationRateG,latitude,longitude,altitude,accuracy,altitudeAccuracy,heading,speed,timestamp
0,0,0,7.8995819091796875,3.45819091796875,7.1139373779296875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1614926,72.8509888,null,21.176000595092773,null,null,null,1540535946334
0,0,0,6.3801422119140625,2.0368499755859375,6.364990234375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1613508,72.8509556,-24.100000381469727,22.663999557495117,null,null,null,1540535949492
0,0,0,7.861297607421875,6.2530059814453125,6.9201202392578125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1612527,72.8509342,-24.100000381469727,24.708999633789062,null,null,null,1540535958340
0,0,0,5.5211181640625,9.093276977539062,6.783721923828125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1612004,72.8509195,-24.100000381469727,22.736000061035156,null,null,null,1540535961390
0,0,0,5.8465423583984375,6.1190032958984375,6.829193115234375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1611224,72.8509041,-24.100000381469727,21.14699935913086,null,null,null,1540535964346
0,0,0,5.5570068359375,5.8845062255859375,6.1807403564453125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1608411,72.8508579,-54.70000076293945,19.441999435424805,null,null,null,1540535967380
0,0,0,5.997283935546875,6.973236083984375,6.137664794921875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1604387,72.8508165,-54.70000076293945,19.82200050354004,null,null,null,1540535970229
0,0,0,3.6571044921875,5.1810150146484375,2.581939697265625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1602377,72.8507898,-54.70000076293945,21.92099952697754,null,null,null,1540535973349
0,0,0,4.68841552734375,4.767059326171875,5.860107421875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1599185,72.8507459,-54.70000076293945,22.62700080871582,null,null,null,1540535976348
0,0,0,1.02740478515625,7.7532958984375,4.0630950927734375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.159503,72.8506867,-54.70000076293945,21.309999465942383,null,null,null,1540535979313
-0.0007365942001342773,-0.0007886886596679688,0.0016984939575195312,1.3432464599609375,7.87054443359375,4.237762451171875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1592612,72.8506545,null,21.07699966430664,null,null,null,1540535982307
0,0,0,-0.1235504150390625,9.732162475585938,3.86688232421875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1590539,72.8505973,null,25.36400032043457,null,null,null,1540535991223
0,0,0,4.894195556640625,3.10882568359375,6.77655029296875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1588299,72.8507051,-54,16.141000747680664,null,126,3.380000114440918,1540535998000
0,0,0,4.458709716796875,3.98699951171875,6.441558837890625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1588141,72.850721,-54,18.641000747680664,null,null,null,1540536000850
0,0,0,3.1259002685546875,0.8165130615234375,4.7450408935546875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1588033,72.8507318,-54,21.709999084472656,null,null,null,1540536002813
0,0,0,3.8126373291015625,2.725982666015625,3.2327880859375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.158782,72.8507531,-54,25.322999954223633,null,null,null,1540536003056
0,0,0,2.4224090576171875,3.3457183837890625,2.4096527099609375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.158757,72.8507783,-54,38.654998779296875,null,null,null,1540536008742
-0.0007081031799316406,-0.0008693933486938477,0.0009722709655761719,4.42999267578125,1.91241455078125,4.9364776611328125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1587451,72.8507902,-54,48.819000244140625,null,null,null,1540536011776
0,0,0,9.048141479492188,6.0472259521484375,8.68841552734375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1587378,72.8507975,-54,59.44499969482422,null,null,null,1540536014741
0,0,0,6.2389678955078125,4.9680633544921875,6.4511260986328125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1587335,72.8508019,-54,70.60099792480469,null,null,null,1540536017791
0,0,0,5.5187225341796875,3.30743408203125,5.7643890380859375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1586753,72.8508425,null,27.062000274658203,null,null,null,1540536021858
0,0,0,6.40167236328125,4.965667724609375,5.6232147216796875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1586743,72.8508472,null,24.399999618530273,null,null,null,1540536024965
0,0,0,5.257904052734375,4.1640625,6.23577880859375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1580077,72.8511206,-67,14.907999992370605,null,null,null,1540536033000
1.6168932914733887,2.5483837127685547,0.4111151695251465,7.2535247802734375,6.9684600830078125,5.4844207763671875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1577933,72.8512086,-67,26.118000030517578,null,null,null,1540536036879
0,0,0,6.243743896484375,4.3842010498046875,5.738067626953125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1577751,72.8512161,-67,28.7549991607666,null,null,null,1540536039951
-0.0006611347198486328,-0.0006618499755859375,0.0017979145050048828,1.3839263916015625,8.095474243164062,3.4888153076171875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1576446,72.8512196,null,23.145000457763672,null,null,null,1540536042911
0,0,0,0.4100494384765625,8.57403564453125,4.165985107421875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1575031,72.8512429,null,21.351999282836914,null,null,null,1540536045902
0,0,0,4.0447540283203125,8.540542602539062,6.1041717529296875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1574263,72.8512556,null,20.881999969482422,null,null,null,1540536048945
0,0,0,2.57794189453125,8.207931518554688,3.2327880859375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1573518,72.851276,null,20.172000885009766,null,null,null,1540536051952
0,0,0,2.4463348388671875,9.744125366210938,5.6112518310546875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1572607,72.8512771,null,19.381000518798828,null,null,null,1540536054922
0,0,0,3.9346771240234375,8.822891235351562,4.6636962890625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1572246,72.85126,null,19.496000289916992,null,null,null,1540536057899
0,0,0,6.9496307373046875,6.0902862548828125,7.2240142822265625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1572258,72.8512669,null,20.288000106811523,null,null,null,1540536060974
0,0,0,5.8345794677734375,5.8366546630859375,5.55621337890625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1571706,72.8512765,null,19.986000061035156,null,null,null,1540536063979
0,0,0,5.269866943359375,3.96307373046875,6.12091064453125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1570922,72.8513054,null,19.82900047302246,null,null,null,1540536066969
0,0,0,4.9779510498046875,7.2364501953125,6.02520751953125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1570627,72.8513205,null,19.893999099731445,null,null,null,1540536069942
-0.0006551742553710938,-0.0006284713745117188,0.00194549560546875,1.6973876953125,8.791793823242188,3.40985107421875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.157034,72.8513429,null,20.25200080871582,null,null,null,1540536072945
0,0,0,2.1352691650390625,9.531173706054688,4.7713623046875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1570034,72.8513414,null,20.82900047302246,null,null,null,1540536075948
0,0,0,0.9795379638671875,7.89208984375,3.8525238037109375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1569675,72.8513273,null,20.447999954223633,null,null,null,1540536078926
